Season_ID,Player_ID,Team_ID,G,GS,ThreeP,ThreePA,TwoP,TwoPA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl
2026,1021,30,38,8,27,91,79,133,65,82,24,82,45,16,27,44,54,304,0
2022,1023,5,66,7,47,133,61,125,20,26,39,164,66,36,5,26,62,283,0
2023,1023,14,76,45,107,281,93,184,34,39,62,246,95,59,16,49,120,541,0
2021,1024,21,33,1,71,168,57,119,26,34,10,81,120,20,6,47,61,353,0
2022,1024,21,48,4,54,186,70,142,38,47,19,59,109,30,5,37,73,340,0
2023,1024,10,45,2,35,90,83,152,38,41,7,71,135,23,5,30,64,309,0
2025,1024,6,70,3,111,253,208,365,129,148,50,123,237,78,3,92,102,878,0
2026,1024,15,10,10,25,62,38,69,43,49,7,21,54,14,2,16,23,194,0
2021,1025,24,15,0,2,9,1,3,1,2,2,8,6,0,1,3,2,9,0
2021,1026,7,18,0,1,4,6,18,3,5,8,11,3,0,1,3,6,18,0
2022,1027,5,20,2,0,0,23,38,21,32,16,37,3,4,4,7,28,67,0
2021,1030,16,54,15,107,297,200,402,94,117,25,243,184,35,17,101,71,815,0
2022,1030,16,66,10,175,439,326,683,190,219,32,297,263,44,8,174,95,1367,0
2023,1030,16,67,67,203,537,284,572,170,182,27,333,280,51,16,158,101,1347,1
2024,1030,16,42,40,132,333,192,402,95,111,19,203,188,30,3,93,63,875,0
2025,1030,16,77,77,251,670,400,708,287,327,35,364,424,69,17,198,85,1840,0
2026,1030,16,19,14,47,119,107,189,61,66,10,75,71,15,7,37,35,416,0
2021,1031,3,39,3,48,132,24,51,18,21,6,71,47,14,0,17,43,210,0
2025,1032,20,41,0,14,47,13,35,13,17,8,19,70,12,4,18,26,81,0
2026,1032,20,53,1,37,103,60,125,12,18,15,76,152,19,3,53,61,243,0
2025,1033,17,23,0,13,30,11,20,6,8,6,19,4,3,4,8,11,67,0
2021,1034,7,11,0,0,7,5,9,1,3,0,6,6,5,0,2,2,11,0
2021,1035,26,58,20,121,296,171,323,48,56,39,134,309,77,28,92,83,753,0
2023,1035,12,56,56,161,402,251,439,175,201,33,172,585,91,25,141,69,1160,0
2024,1035,12,69,68,195,535,305,513,194,227,35,236,752,83,48,159,75,1389,1
2025,1035,12,73,73,218,562,258,444,189,222,42,216,673,105,49,120,92,1359,0
2023,1036,1,16,0,1,7,8,16,2,2,5,7,2,1,0,2,2,21,0
2025,1036,3,60,11,99,282,90,183,46,58,58,161,122,34,9,74,77,523,0
2021,1037,23,61,8,31,103,167,326,61,70,11,93,120,26,13,41,79,488,0
2022,1037,23,75,74,132,309,351,686,213,246,26,214,321,55,32,88,156,1311,0
2023,1037,23,60,41,160,369,279,544,180,213,23,153,212,49,8,80,132,1218,0
2024,1037,23,70,70,212,569,426,850,328,378,36,222,433,69,33,116,151,1816,0
2025,1037,23,52,52,161,478,316,613,254,289,15,159,317,91,21,124,116,1369,1
2026,1037,23,61,61,202,542,414,794,333,373,18,233,407,124,50,149,132,1767,0
2026,1038,6,42,1,36,107,34,70,25,29,6,37,55,17,0,27,48,201,0
2023,1041,11,31,2,19,80,39,80,10,18,2,43,47,15,2,14,29,145,0
2024,1041,17,11,0,2,6,4,14,0,0,1,4,5,3,0,2,1,14,0
2025,1041,24,16,0,4,21,10,24,3,6,4,9,16,3,0,3,4,35,0
2021,1042,15,70,9,45,140,133,273,41,45,21,119,259,64,6,48,31,442,0
2022,1042,15,73,23,80,205,169,347,54,66,17,159,324,66,2,46,32,632,0
2023,1042,15,80,22,121,326,190,384,80,100,28,172,417,83,6,74,32,823,1
2024,1042,30,66,66,106,256,220,410,32,40,20,159,485,71,18,66,48,790,1
2025,1042,24,81,58,166,401,140,282,51,57,40,156,429,69,8,91,63,829,0
2021,1043,29,15,0,0,0,4,9,8,10,4,9,0,1,4,3,9,16,0
2022,1043,29,17,6,0,0,37,49,6,11,18,53,0,1,11,12,25,80,0
2023,1043,29,36,4,0,0,59,72,7,20,31,88,11,6,15,18,34,125,0
2024,1043,24,16,0,0,0,16,23,3,13,11,21,3,1,6,4,17,35,0
2022,1044,16,13,0,1,4,13,27,3,3,4,21,4,1,1,5,15,32,0
2022,1046,11,24,2,5,20,14,24,5,7,21,62,17,10,11,6,28,48,0
2023,1046,11,75,1,24,59,62,118,29,47,120,187,64,44,29,47,135,225,0
2021,1048,4,19,4,1,7,17,29,9,11,6,21,2,1,5,5,13,46,0
2023,1048,30,11,0,0,0,2,8,2,2,3,8,3,2,2,2,5,6,0
2023,1049,16,42,2,70,212,90,191,59,79,16,112,146,57,12,87,99,449,0
2024,1050,27,71,71,128,394,423,792,292,367,161,594,274,88,254,260,153,1522,2
2025,1050,27,46,46,142,403,266,454,158,189,82,424,168,52,176,149,105,1116,1
2026,1050,27,49,40,88,252,310,541,282,346,96,453,142,48,147,125,132,1166,1
2023,1051,15,15,1,4,28,8,12,2,2,4,11,4,6,2,5,12,30,0
2024,1051,15,52,33,79,209,90,170,104,130,59,231,175,47,34,92,135,521,0
2025,1051,15,27,5,26,95,41,72,19,24,22,76,55,12,7,33,45,179,0
2021,1052,23,10,0,0,1,3,11,2,6,6,8,2,0,3,4,8,8,0
2022,1053,21,30,8,32,98,36,69,19,22,18,83,57,19,8,29,65,187,0
2023,1053,1,29,0,5,21,10,16,1,2,6,20,17,5,1,5,17,36,0
2024,1053,1,22,14,28,68,23,36,5,6,11,41,50,13,6,20,48,135,0
2025,1053,1,57,16,90,206,55,86,32,45,22,134,147,36,26,50,105,412,0
2026,1054,23,57,57,118,327,205,429,109,136,91,224,222,84,30,105,169,873,0
2021,1056,8,41,1,9,33,24,39,10,13,11,39,14,11,2,14,18,85,0
2022,1056,8,15,1,7,12,16,29,9,14,8,23,17,2,3,9,18,62,0
2023,1056,8,60,9,43,115,65,112,38,41,24,104,80,22,14,37,84,297,0
2025,1056,8,13,0,4,15,6,11,0,0,6,26,9,3,2,11,10,24,0
2023,1057,29,74,40,1,3,297,411,82,159,231,389,69,26,173,58,169,679,0
2024,1057,29,64,22,4,19,225,331,56,93,165,316,60,30,154,66,132,518,0
2025,1057,29,58,58,6,34,272,385,79,152,266,441,97,36,138,86,130,641,0
2021,1059,9,46,31,116,275,33,63,28,35,12,73,67,18,9,33,59,442,0
2022,1059,14,43,9,82,211,16,26,9,11,10,67,30,23,5,19,42,287,0
2022,1061,22,62,61,70,214,289,470,143,207,139,509,171,36,43,117,169,931,0
2023,1061,22,57,54,80,225,242,388,144,195,120,377,132,30,33,106,159,868,0
2024,1061,22,55,48,64,171,159,254,93,134,112,269,95,35,28,68,121,603,0
2025,1061,22,68,51,37,158,189,333,129,175,151,341,134,52,41,77,199,618,0
2026,1061,22,59,59,59,183,186,305,132,165,126,321,122,46,38,73,208,681,0
2023,1062,18,29,2,2,17,16,26,4,5,4,14,18,8,5,8,13,42,0
2024,1062,18,25,0,0,6,9,12,0,0,0,12,6,5,1,4,5,18,0
2021,1063,19,21,0,13,32,11,28,11,17,20,34,11,9,8,15,32,72,0
2023,1063,14,68,2,10,36,145,224,52,84,116,170,36,26,35,46,144,372,0
2021,1065,14,58,10,66,197,23,55,35,41,20,73,54,38,17,26,80,279,0
2022,1065,17,49,14,53,157,34,63,22,28,30,62,36,23,8,18,87,249,0
2023,1065,17,52,0,39,124,19,36,24,28,34,79,34,20,13,18,71,179,0
2024,1065,1,36,3,24,69,10,28,18,24,9,44,23,16,11,8,43,110,0
2021,1066,8,56,52,98,257,161,351,95,121,39,187,181,50,23,96,95,711,0
2022,1066,8,71,71,157,430,235,466,102,127,44,296,276,55,31,127,114,1043,0
2026,1068,10,54,16,60,172,77,114,42,50,55,81,78,64,7,43,100,376,0
2026,1069,30,54,4,46,142,108,217,78,100,43,89,88,35,5,56,52,432,0
2021,1070,7,53,16,1,11,114,171,49,78,66,170,35,21,43,29,129,280,0
2021,1071,19,47,12,1,10,150,258,62,93,117,217,50,22,23,34,68,365,0
2022,1071,19,50,8,4,12,166,315,109,141,143,195,63,21,19,51,97,453,0
2023,1071,19,38,2,3,11,86,158,81,104,58,122,33,17,13,39,64,262,0
2023,1072,30,10,1,0,1,17,27,4,10,16,22,6,6,4,8,13,38,0
2022,1073,13,10,0,5,14,20,37,3,5,2,12,24,7,3,6,9,58,0
2024,1073,13,14,1,2,17,13,29,1,2,8,10,21,3,3,5,8,33,0
2021,1075,15,59,12,22,65,145,234,34,53,74,182,75,44,33,45,116,390,0
2022,1075,15,53,2,10,49,88,167,46,71,66,95,62,49,15,34,63,252,0
2023,1075,15,61,29,4,15,184,291,49,89,121,186,96,58,29,44,97,429,0
2025,1075,2,33,2,5,32,8,21,3,4,10,33,7,11,5,14,18,34,0
2026,1076,25,37,1,5,40,22,51,21,26,18,39,22,3,9,30,40,80,0
2026,1077,13,41,0,1,5,63,95,47,62,37,80,12,5,30,23,66,176,0
2025,1079,15,22,0,7,23,4,7,7,9,0,12,19,2,0,5,8,36,0
2021,1081,28,50,4,36,90,43,90,24,29,36,123,40,26,19,19,57,218,0
2022,1081,28,38,4,27,79,29,59,24,40,18,74,21,11,16,19,38,163,0
2023,1081,3,58,1,60,135,54,97,34,47,30,111,48,25,17,22,80,322,0
2025,1082,19,73,67,0,1,269,491,127,204,255,346,99,37,98,82,145,665,0
2026,1082,19,52,8,0,1,124,228,42,75,146,141,59,18,72,40,88,290,0
2022,1083,15,12,0,3,9,2,7,0,2,5,7,1,1,4,1,6,13,0
2025,1084,1,75,73,122,344,235,435,106,149,86,182,92,52,37,92,149,942,0
2026,1084,1,50,45,76,214,120,229,38,65,47,140,65,47,27,46,108,506,0
2022,1085,27,28,4,14,41,62,114,52,65,46,107,61,13,23,45,67,218,0
2023,1085,27,63,26,55,147,229,401,108,142,116,286,180,37,49,129,199,731,0
2024,1085,27,69,29,58,181,240,435,122,162,118,252,194,34,52,132,206,776,0
2026,1085,5,10,0,9,21,28,43,14,20,16,40,15,2,4,10,18,97,0
2025,1086,15,66,55,18,52,233,381,90,127,232,316,65,36,85,88,182,610,0
2026,1086,15,11,11,1,5,61,93,25,32,43,79,12,7,21,26,37,150,0
2021,1087,5,58,58,200,477,369,646,253,298,36,253,282,46,27,203,138,1591,0
2022,1087,5,67,67,185,475,380,711,320,375,22,286,303,41,23,171,120,1635,0
2023,1087,5,77,77,204,544,469,844,363,428,42,303,327,69,18,194,159,1913,0
2024,1087,5,25,23,59,169,111,207,88,103,8,121,98,21,8,52,57,487,0
2026,1087,26,39,37,99,254,163,293,125,142,8,100,89,28,10,74,81,748,0
2021,1089,8,42,1,24,59,26,45,12,15,14,51,10,8,4,7,29,136,0
2022,1089,8,41,1,37,80,59,106,41,65,56,91,17,16,13,23,79,270,0
2023,1089,8,53,5,17,65,93,131,40,62,65,73,18,17,23,31,105,277,0
2024,1089,8,58,0,6,23,63,126,42,62,61,65,32,15,38,27,81,186,0
2025,1089,8,57,4,17,52,53,89,27,44,33,57,23,25,38,14,62,184,0
2026,1089,8,45,3,13,47,52,88,33,42,30,93,24,15,21,24,59,176,0
2022,1090,15,62,31,76,242,115,182,43,55,26,103,65,35,12,41,113,501,0
2023,1090,15,37,4,25,97,59,99,17,22,16,63,35,14,6,37,58,210,0
2024,1090,15,51,15,58,189,92,189,62,75,35,145,75,36,9,66,85,420,0
2025,1090,3,63,45,103,302,111,218,101,123,61,226,84,62,28,67,149,632,0
2026,1090,3,45,5,73,222,66,113,86,98,25,84,42,54,19,45,91,437,0
2021,1091,19,61,61,10,34,624,1003,369,529,167,274,226,57,39,167,135,1647,0
2023,1091,19,29,29,7,19,278,450,177,248,58,144,133,32,16,99,65,754,0
2024,1091,19,70,70,6,18,618,1076,347,494,122,284,352,77,47,193,159,1601,0
2025,1091,19,30,30,3,13,285,495,158,241,76,140,159,37,27,90,82,737,2
2026,1091,19,48,41,1,4,386,658,258,360,109,177,164,50,27,103,114,1033,0
